DateTime,Currency,Impact,Event,Actual,Forecast,Previous,Detail
2025-10-20T00:00:00-08:00,GBP,Low Impact Expected,PPI Input m/m,-0.2%,,-0.5%,
2025-10-20T00:00:00-08:00,GBP,Low Impact Expected,PPI Input m/m,-0.2%,,0.8%,
2025-10-20T00:00:00-08:00,GBP,Low Impact Expected,PPI Input m/m,-0.5%,,0.1%,
2025-10-20T01:00:00-08:00,EUR,Low Impact Expected,Current Account,11.9B,22.5B,27.7B,
2025-10-20T02:02:00-08:00,GBP,Low Impact Expected,30-y Bond Auction,5.29|3.2,,5.48|3.1,
2025-10-20T04:00:00-08:00,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,,
2025-10-20T05:30:00-08:00,CAD,High Impact Expected,Median CPI y/y,3.2%,3.0%,3.1%,
2025-10-20T05:30:00-08:00,CAD,Low Impact Expected,RMPI m/m,1.7%,-0.3%,-0.6%,
2025-10-20T05:30:00-08:00,CAD,High Impact Expected,CPI m/m,0.1%,-0.1%,-0.1%,
2025-10-20T05:30:00-08:00,CAD,Low Impact Expected,IPPI m/m,0.8%,0.2%,0.5%,
2025-10-20T05:30:00-08:00,CAD,Low Impact Expected,Core CPI m/m,0.2%,,0.0%,
2025-10-20T05:30:00-08:00,CAD,Medium Impact Expected,Common CPI y/y,2.7%,2.6%,2.5%,
2025-10-20T05:30:00-08:00,CAD,High Impact Expected,Trimmed CPI y/y,3.1%,3.0%,3.0%,
2025-10-20T06:00:00-08:00,USD,Low Impact Expected,FOMC Member Waller Speaks,,,,
2025-10-20T07:30:00-08:00,CAD,Medium Impact Expected,BOC Business Outlook Survey,,,,
2025-10-20T12:00:00-08:00,EUR,Low Impact Expected,German Buba President Nagel Speaks,,,,
2025-10-20T12:30:00-08:00,USD,Low Impact Expected,FOMC Member Waller Speaks,,,,
2025-10-20T13:30:00-08:00,USD,Low Impact Expected,API Weekly Statistical Bulletin,,,,
2025-10-20T14:45:00-08:00,NZD,Low Impact Expected,Trade Balance,-1355M,-554M,-1185M,
2025-10-20T15:00:00-08:00,EUR,Low Impact Expected,German Buba President Nagel Speaks,,,,
2025-10-20T16:38:00-08:00,NZD,Low Impact Expected,GDT Price Index,-1.4%,,-1.6%,
2025-10-20T16:45:00-08:00,AUD,Low Impact Expected,RBA Assist Gov Jones Speaks,,,,
2025-10-20T16:50:00-08:00,JPY,Low Impact Expected,Trade Balance,-0.31T,-0.11T,-0.15T,
2025-10-20T19:00:00-08:00,NZD,Low Impact Expected,Credit Card Spending y/y,0.2%,,3.5%,
2025-10-20T23:00:00-08:00,GBP,Low Impact Expected,Core CPI y/y,3.5%,3.7%,3.6%,
2025-10-20T23:00:00-08:00,GBP,High Impact Expected,CPI y/y,3.8%,4.0%,3.8%,
2025-10-20T23:00:00-08:00,GBP,Low Impact Expected,RPI y/y,4.5%,4.7%,4.6%,
2025-10-20T23:00:00-08:00,CHF,Low Impact Expected,Trade Balance,4.07B,5.22B,4.01B,
2025-10-20T23:00:00-08:00,GBP,Low Impact Expected,Public Sector Net Borrowing,20.2B,20.7B,17.7B,
2025-10-20T23:05:00-08:00,GBP,Low Impact Expected,PPI Input m/m,-0.1%,0.3%,0.0%,
2025-10-20T23:05:00-08:00,GBP,Low Impact Expected,PPI Output m/m,0.0%,0.2%,0.1%,
2025-10-22T00:30:00-08:00,CHF,Low Impact Expected,Summary of Monetary Policy Discussions,,,,
2025-10-22T01:30:00-08:00,GBP,Low Impact Expected,MPC Member Dhingra Speaks,,,,
2025-10-22T01:30:00-08:00,GBP,Low Impact Expected,HPI y/y,3.0%,2.5%,2.8%,
2025-10-22T03:00:00-08:00,GBP,Low Impact Expected,CBI Industrial Order Expectations,-38,-28,-27,
2025-10-22T05:25:00-08:00,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,,
2025-10-22T05:30:00-08:00,CAD,Medium Impact Expected,Core Retail Sales m/m,0.7%,1.3%,-1.2%,
2025-10-22T05:30:00-08:00,CAD,Medium Impact Expected,Retail Sales m/m,1.0%,1.0%,-0.8%,
2025-10-22T07:00:00-08:00,EUR,Low Impact Expected,Consumer Confidence,-14,-15,-15,
2025-10-22T07:00:00-08:00,USD,Medium Impact Expected,Existing Home Sales,4.06M,4.06M,4.00M,
2025-10-22T07:25:00-08:00,USD,Low Impact Expected,FOMC Member Barr Speaks,,,,
2025-10-22T07:30:00-08:00,USD,Low Impact Expected,Crude Oil Inventories,-1.0M,2.2M,3.5M,
2025-10-22T07:30:00-08:00,USD,Low Impact Expected,Natural Gas Storage,87B,78B,80B,
2025-10-22T12:00:00-08:00,USD,Medium Impact Expected,President Trump Speaks,,,,
2025-10-22T13:00:00-08:00,USD,Low Impact Expected,FOMC Member Barr Speaks,,,,
2025-10-22T15:00:00-08:00,AUD,Low Impact Expected,Flash Services PMI,53.1,,52.0,
2025-10-22T15:00:00-08:00,AUD,Low Impact Expected,Flash Manufacturing PMI,49.7,,51.6,
2025-10-22T16:01:00-08:00,GBP,Low Impact Expected,GfK Consumer Confidence,-17,-20,-19,
2025-10-22T16:30:00-08:00,JPY,Low Impact Expected,National Core CPI y/y,2.9%,2.9%,2.7%,
2025-10-22T17:05:00-08:00,AUD,Medium Impact Expected,RBA Gov Bullock Speaks,,,,
2025-10-22T17:30:00-08:00,AUD,Low Impact Expected,NAB Quarterly Business Confidence,2,,-1,
2025-10-22T17:30:00-08:00,AUD,Low Impact Expected,RBA Bulletin,,,,
2025-10-22T17:30:00-08:00,JPY,Low Impact Expected,Flash Manufacturing PMI,48.3,48.8,48.4,
2025-10-22T23:00:00-08:00,GBP,Medium Impact Expected,Retail Sales m/m,0.5%,-0.4%,0.5%,
2025-10-24T00:00:00-08:00,EUR,Low Impact Expected,Spanish Unemployment Rate,10.5%,10.1%,10.3%,
2025-10-24T00:15:00-08:00,EUR,Medium Impact Expected,French Flash Manufacturing PMI,48.3,48.2,48.1,
2025-10-24T00:15:00-08:00,EUR,Medium Impact Expected,French Flash Services PMI,47.1,48.7,48.9,
2025-10-24T00:30:00-08:00,EUR,High Impact Expected,German Flash Manufacturing PMI,49.6,49.5,48.5,
2025-10-24T00:30:00-08:00,EUR,High Impact Expected,German Flash Services PMI,54.5,51.1,52.5,
2025-10-24T01:00:00-08:00,EUR,Medium Impact Expected,Flash Manufacturing PMI,50.0,49.8,49.5,
2025-10-24T01:00:00-08:00,EUR,Medium Impact Expected,Flash Services PMI,52.6,51.2,51.4,
2025-10-24T01:30:00-08:00,GBP,High Impact Expected,Flash Manufacturing PMI,49.6,46.6,46.2,
2025-10-24T01:30:00-08:00,GBP,High Impact Expected,Flash Services PMI,51.1,51.0,51.9,
2025-10-24T02:07:00-08:00,CNY,Low Impact Expected,Foreign Direct Investment ytd/y,-10.4%,,-12.7%,
2025-10-24T05:30:00-08:00,USD,High Impact Expected,Core CPI m/m,0.2%,0.3%,0.3%,
2025-10-24T05:30:00-08:00,USD,High Impact Expected,CPI y/y,3.0%,3.1%,2.9%,
2025-10-24T05:30:00-08:00,CAD,Low Impact Expected,NHPI m/m,-0.2%,0.2%,-0.3%,
2025-10-24T05:30:00-08:00,USD,High Impact Expected,CPI m/m,0.3%,0.4%,0.4%,
2025-10-24T05:45:00-08:00,EUR,Low Impact Expected,German Buba President Nagel Speaks,,,,
2025-10-24T05:51:00-08:00,EUR,Low Impact Expected,Belgian NBB Business Climate,-9.1,-7.8,-7.9,
2025-10-24T06:45:00-08:00,USD,High Impact Expected,Flash Manufacturing PMI,52.2,51.9,52.0,
2025-10-24T06:45:00-08:00,USD,High Impact Expected,Flash Services PMI,55.2,53.5,53.9,
2025-10-24T07:00:00-08:00,USD,Low Impact Expected,Revised UoM Consumer Sentiment,53.6,54.6,55.0,
2025-10-24T07:00:00-08:00,USD,Low Impact Expected,Revised UoM Inflation Expectations,4.6%,,4.6%,
2025-10-24T19:00:00-08:00,CHF,Non-Economic,Daylight Saving Time Shift,,,,
2025-10-24T19:00:00-08:00,EUR,Non-Economic,Daylight Saving Time Shift,,,,
2025-10-24T19:00:00-08:00,GBP,Non-Economic,Daylight Saving Time Shift,,,,
2025-10-26T00:00:00-08:00,NZD,Non-Economic,Bank Holiday,,,,
2025-10-26T01:15:00-08:00,AUD,High Impact Expected,RBA Gov Bullock Speaks,,,,
2025-10-26T02:00:00-08:00,EUR,Low Impact Expected,Private Loans y/y,2.6%,2.6%,2.5%,
2025-10-26T02:00:00-08:00,EUR,Low Impact Expected,M3 Money Supply y/y,2.8%,2.7%,2.9%,
2025-10-26T02:00:00-08:00,EUR,Medium Impact Expected,German ifo Business Climate,88.4,88.1,87.7,
2025-10-26T04:00:00-08:00,GBP,Low Impact Expected,CBI Realized Sales,-27,-28,-29,
2025-10-26T06:00:00-08:00,CNY,Low Impact Expected,CB Leading Index m/m,-0.1%,,-0.5%,
2025-10-26T16:50:00-08:00,JPY,Low Impact Expected,SPPI y/y,3.0%,2.8%,2.7%,
2025-10-26T17:01:00-08:00,GBP,Low Impact Expected,BRC Shop Price Index y/y,1.0%,1.6%,1.4%,
2025-10-26T22:00:00-08:00,JPY,Low Impact Expected,BOJ Core CPI y/y,2.1%,2.1%,2.0%,
2025-10-28T00:00:00-08:00,EUR,Low Impact Expected,German GfK Consumer Climate,-24.1,-22.0,-22.3,
2025-10-28T01:00:00-08:00,EUR,Low Impact Expected,Spanish Flash GDP q/q,0.6%,0.6%,0.7%,
2025-10-28T02:00:00-08:00,CHF,Low Impact Expected,UBS Economic Expectations,-7.7,,-46.4,
2025-10-28T02:30:00-08:00,GBP,Low Impact Expected,Net Lending to Individuals m/m,7.0B,5.6B,6.0B,
2025-10-28T02:30:00-08:00,GBP,Low Impact Expected,Mortgage Approvals,66K,64K,65K,
2025-10-28T02:30:00-08:00,GBP,Low Impact Expected,M4 Money Supply m/m,0.6%,0.1%,0.4%,
2025-10-28T03:32:00-08:00,EUR,Low Impact Expected,German 10-y Bond Auction,2.62|1.3,,2.72|1.2,
2025-10-28T05:15:00-08:00,USD,Medium Impact Expected,ADP Weekly Employment Change,14.3K,,,
2025-10-28T06:00:00-08:00,USD,Low Impact Expected,HPI m/m,0.4%,-0.1%,-0.1%,
2025-10-28T06:00:00-08:00,USD,Low Impact Expected,S&P/CS Composite-20 HPI y/y,1.6%,1.4%,1.8%,
2025-10-28T06:45:00-08:00,CAD,High Impact Expected,BOC Monetary Policy Report,,,,
2025-10-28T06:45:00-08:00,CAD,High Impact Expected,Overnight Rate,2.25%,2.25%,2.50%,
2025-10-28T06:45:00-08:00,CAD,High Impact Expected,BOC Rate Statement,,,,
2025-10-28T06:59:00-08:00,USD,Medium Impact Expected,Richmond Manufacturing Index,-4,-11,-17,
2025-10-28T07:00:00-08:00,USD,Medium Impact Expected,Pending Home Sales m/m,0.0%,1.6%,4.0%,
2025-10-28T07:00:00-08:00,USD,Medium Impact Expected,CB Consumer Confidence,94.6,93.4,94.2,
2025-10-28T07:30:00-08:00,CAD,High Impact Expected,BOC Press Conference,,,,
2025-10-28T07:30:00-08:00,USD,Low Impact Expected,Crude Oil Inventories,-6.9M,-0.9M,-1.0M,
2025-10-28T11:00:00-08:00,USD,High Impact Expected,Federal Funds Rate,4.00%,4.00%,4.25%,
2025-10-28T11:00:00-08:00,USD,High Impact Expected,FOMC Statement,,,,
2025-10-28T11:30:00-08:00,USD,High Impact Expected,FOMC Press Conference,,,,
2025-10-28T13:30:00-08:00,USD,Low Impact Expected,API Weekly Statistical Bulletin,,,,
2025-10-28T17:00:00-08:00,NZD,Low Impact Expected,ANZ Business Confidence,58.1,,49.6,
2025-10-28T17:30:00-08:00,AUD,High Impact Expected,Trimmed Mean CPI m/m,1.0%,0.8%,0.6%,
2025-10-28T17:30:00-08:00,AUD,High Impact Expected,CPI y/y,3.5%,3.1%,3.0%,
2025-10-28T17:30:00-08:00,AUD,High Impact Expected,CPI m/m,1.3%,1.1%,0.7%,
2025-10-28T17:30:00-08:00,AUD,Low Impact Expected,Import Prices q/q,-0.4%,-0.3%,-0.8%,
2025-10-28T20:15:00-08:00,JPY,High Impact Expected,BOJ Outlook Report,,,,
2025-10-28T20:15:00-08:00,JPY,High Impact Expected,BOJ Policy Rate,<0.50%,<0.50%,<0.50%,
2025-10-28T20:15:00-08:00,JPY,High Impact Expected,Monetary Policy Statement,,,,
2025-10-28T21:05:00-08:00,NZD,Medium Impact Expected,RBNZ Gov Hawkesby Speaks,,,,
2025-10-28T22:00:00-08:00,JPY,Low Impact Expected,Consumer Confidence,35.8,35.5,35.3,
2025-10-28T23:30:00-08:00,EUR,Low Impact Expected,French Consumer Spending m/m,0.3%,0.0%,0.1%,
2025-10-28T23:30:00-08:00,EUR,Low Impact Expected,French Flash GDP q/q,0.5%,0.2%,0.3%,
2025-10-28T23:30:00-08:00,JPY,High Impact Expected,BOJ Press Conference,,,,
2025-10-30T00:00:00-08:00,GBP,Low Impact Expected,Nationwide HPI m/m,0.3%,0.0%,0.5%,
2025-10-30T00:00:00-08:00,EUR,Low Impact Expected,German Import Prices m/m,0.2%,-0.2%,-0.5%,
2025-10-30T00:00:00-08:00,EUR,Low Impact Expected,German Retail Sales m/m,0.2%,0.2%,-0.2%,
2025-10-30T00:00:00-08:00,EUR,Medium Impact Expected,German Prelim CPI m/m,0.3%,0.2%,0.2%,
2025-10-30T00:30:00-08:00,CHF,Low Impact Expected,Retail Sales y/y,1.5%,0.3%,-0.2%,
2025-10-30T00:45:00-08:00,EUR,Low Impact Expected,French Prelim CPI m/m,0.1%,0.1%,-1.0%,
2025-10-30T01:00:00-08:00,EUR,Medium Impact Expected,Spanish Flash CPI y/y,3.1%,2.9%,2.9%,
2025-10-30T01:00:00-08:00,CHF,Low Impact Expected,KOF Economic Barometer,101.3,98.4,98.0,
2025-10-30T01:55:00-08:00,EUR,Low Impact Expected,German Unemployment Change,-1K,8K,14K,
2025-10-30T02:00:00-08:00,EUR,Medium Impact Expected,German Prelim GDP q/q,0.0%,0.0%,-0.1%,
2025-10-30T02:00:00-08:00,EUR,Low Impact Expected,Italian Prelim GDP q/q,0.0%,0.1%,-0.1%,
2025-10-30T03:00:00-08:00,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,6.1%,6.0%,6.0%,
2025-10-30T03:00:00-08:00,EUR,Low Impact Expected,Prelim Flash GDP q/q,0.2%,0.1%,0.1%,
2025-10-30T03:00:00-08:00,EUR,Low Impact Expected,Unemployment Rate,6.3%,6.3%,6.3%,
2025-10-30T03:00:00-08:00,EUR,Low Impact Expected,Italian Prelim CPI m/m,-0.3%,0.0%,-0.2%,
2025-10-30T03:00:00-08:00,EUR,Medium Impact Expected,CPI Flash Estimate y/y,2.1%,2.1%,2.2%,
2025-10-30T03:00:00-08:00,EUR,Medium Impact Expected,Core CPI Flash Estimate y/y,2.4%,2.3%,2.3%,
2025-10-30T03:06:00-08:00,EUR,Low Impact Expected,Italian 10-y Bond Auction,3.46|1.5,,3.62|1.7,
2025-10-30T05:30:00-08:00,CAD,High Impact Expected,GDP m/m,-0.3%,0.0%,0.2%,
2025-10-30T05:30:00-08:00,USD,Low Impact Expected,FOMC Member Logan Speaks,,,,
2025-10-30T06:15:00-08:00,EUR,High Impact Expected,Main Refinancing Rate,2.15%,2.15%,2.15%,
2025-10-30T06:15:00-08:00,EUR,High Impact Expected,Monetary Policy Statement,,,,
2025-10-30T06:45:00-08:00,USD,Low Impact Expected,Chicago PMI,43.8,42.3,40.6,
2025-10-30T06:45:00-08:00,EUR,High Impact Expected,ECB Press Conference,,,,
2025-10-30T06:55:00-08:00,USD,Low Impact Expected,FOMC Member Bowman Speaks,,,,
2025-10-30T07:30:00-08:00,USD,Low Impact Expected,Natural Gas Storage,74B,71B,87B,
2025-10-30T09:00:00-08:00,USD,Low Impact Expected,FOMC Member Bostic Speaks,,,,
2025-10-30T09:00:00-08:00,USD,Low Impact Expected,FOMC Member Hammack Speaks,,,,
2025-10-30T10:00:00-08:00,CHF,Low Impact Expected,Gov Board Member Tschudin Speaks,,,,
2025-10-30T10:20:00-08:00,USD,Low Impact Expected,FOMC Member Logan Speaks,,,,
2025-10-30T16:30:00-08:00,JPY,Low Impact Expected,Unemployment Rate,2.6%,2.5%,2.6%,
2025-10-30T16:30:00-08:00,JPY,Medium Impact Expected,Tokyo Core CPI y/y,2.8%,2.6%,2.5%,
2025-10-30T16:50:00-08:00,JPY,Low Impact Expected,Retail Sales y/y,0.5%,0.8%,-1.1%,
2025-10-30T16:50:00-08:00,JPY,Low Impact Expected,Prelim Industrial Production m/m,2.2%,1.5%,-1.2%,
2025-10-30T17:30:00-08:00,AUD,Low Impact Expected,Private Sector Credit m/m,0.6%,0.6%,0.6%,
2025-10-30T17:30:00-08:00,AUD,Low Impact Expected,PPI q/q,1.0%,0.8%,0.7%,
2025-10-30T18:30:00-08:00,CNY,Medium Impact Expected,Non-Manufacturing PMI,50.1,50.1,50.0,
2025-10-30T18:30:00-08:00,CNY,High Impact Expected,Manufacturing PMI,49.0,49.6,49.8,
2025-10-30T22:00:00-08:00,JPY,Low Impact Expected,Housing Starts y/y,-7.3%,-7.8%,-9.8%,
2025-12-01T00:00:00-08:00,USD,Low Impact Expected,Wards Total Vehicle Sales,15.6M,15.4M,15.3M,
2025-12-01T00:00:00-08:00,EUR,Low Impact Expected,Spanish Unemployment Change,-18.8K,-12.4K,22.1K,
2025-12-01T00:15:00-08:00,EUR,Low Impact Expected,Spanish Manufacturing PMI,51.5,52.3,52.1,
2025-12-01T00:45:00-08:00,EUR,Low Impact Expected,Italian Manufacturing PMI,50.6,50.1,49.9,
2025-12-01T00:50:00-08:00,EUR,Low Impact Expected,French Final Manufacturing PMI,47.8,47.8,47.8,
2025-12-01T00:55:00-08:00,EUR,Low Impact Expected,German Final Manufacturing PMI,48.2,48.4,48.4,
2025-12-01T01:00:00-08:00,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,6.0%,6.1%,6.1%,
2025-12-01T01:00:00-08:00,EUR,Low Impact Expected,Final Manufacturing PMI,49.6,49.8,49.7,
2025-12-01T01:30:00-08:00,GBP,Low Impact Expected,Net Lending to Individuals m/m,5.4B,6.4B,7.0B,
2025-12-01T01:30:00-08:00,GBP,Low Impact Expected,M4 Money Supply m/m,-0.2%,0.4%,0.6%,
2025-12-01T01:30:00-08:00,GBP,Low Impact Expected,Mortgage Approvals,65K,64K,66K,
2025-12-01T01:30:00-08:00,GBP,Low Impact Expected,Final Manufacturing PMI,50.2,50.2,50.2,
2025-12-01T02:00:00-08:00,EUR,Medium Impact Expected,Core CPI Flash Estimate y/y,2.4%,2.4%,2.4%,
2025-12-01T02:00:00-08:00,EUR,Medium Impact Expected,CPI Flash Estimate y/y,2.2%,2.1%,2.1%,
2025-12-01T02:00:00-08:00,EUR,Low Impact Expected,Unemployment Rate,6.4%,6.3%,6.3%,
2025-12-01T02:00:00-08:00,GBP,High Impact Expected,BOE Gov Bailey Speaks,,,,
2025-12-01T06:30:00-08:00,CAD,Low Impact Expected,Manufacturing PMI,48.4,,49.6,
2025-12-01T06:45:00-08:00,USD,Low Impact Expected,Final Manufacturing PMI,52.2,51.9,51.9,
2025-12-01T06:45:00-08:00,NZD,Low Impact Expected,GDT Price Index,-4.3%,,-3.0%,
2025-12-01T07:00:00-08:00,USD,High Impact Expected,ISM Manufacturing PMI,48.2,49.0,48.7,
2025-12-01T07:00:00-08:00,USD,Medium Impact Expected,ISM Manufacturing Prices,58.5,59.5,58.0,
2025-12-01T07:00:00-08:00,USD,Low Impact Expected,RCM/TIPP Economic Optimism,47.9,44.1,43.9,
2025-12-01T07:00:00-08:00,USD,Low Impact Expected,FOMC Member Bowman Speaks,,,,
2025-12-01T07:30:00-08:00,GBP,Low Impact Expected,MPC Member Dhingra Speaks,,,,
2025-12-01T11:00:00-08:00,USD,Medium Impact Expected,President Trump Speaks,,,,
2025-12-01T13:10:00-08:00,NZD,Medium Impact Expected,RBNZ Gov Breman Speaks,,,,
2025-12-01T13:30:00-08:00,USD,Low Impact Expected,API Weekly Statistical Bulletin,,,,
2025-12-01T13:45:00-08:00,NZD,Low Impact Expected,Overseas Trade Index q/q,-2.1%,0.3%,4.1%,
2025-12-01T14:00:00-08:00,AUD,Medium Impact Expected,RBA Gov Bullock Speaks,,,,
2025-12-01T15:50:00-08:00,JPY,Low Impact Expected,Monetary Base y/y,-8.5%,-8.5%,-7.8%,
2025-12-01T16:00:00-08:00,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-1.6%,,-0.3%,
2025-12-01T16:01:00-08:00,GBP,Low Impact Expected,BRC Shop Price Index y/y,0.6%,0.9%,1.0%,
2025-12-01T16:30:00-08:00,AUD,Low Impact Expected,Current Account,-16.6B,-13.2B,-13.7B,
2025-12-01T16:30:00-08:00,AUD,Low Impact Expected,Building Approvals m/m,-6.4%,-4.3%,12.0%,
2025-12-01T16:30:00-08:00,AUD,High Impact Expected,GDP q/q,0.4%,0.7%,0.6%,
2025-12-01T17:00:00-08:00,USD,Medium Impact Expected,Fed Chair Powell Speaks,,,,
2025-12-01T17:45:00-08:00,CNY,Low Impact Expected,RatingDog Services PMI,52.1,52.1,52.6,
2025-12-01T19:35:00-08:00,JPY,Low Impact Expected,10-y Bond Auction,1.87|3.6,,1.66|3.0,
2025-12-01T21:00:00-08:00,JPY,Low Impact Expected,Consumer Confidence,37.5,36.2,35.8,
2025-12-01T23:00:00-08:00,GBP,Low Impact Expected,Nationwide HPI m/m,0.3%,0.0%,0.3%,
2025-12-01T23:00:00-08:00,GBP,Low Impact Expected,FPC Statement,,,,
2025-12-01T23:00:00-08:00,GBP,Low Impact Expected,FPC Meeting Minutes,,,,
2025-12-01T23:00:00-08:00,GBP,Low Impact Expected,BOE Financial Stability Report,,,,
2025-12-01T23:30:00-08:00,CHF,High Impact Expected,CPI m/m,-0.2%,-0.1%,-0.3%,
2025-12-01T23:45:00-08:00,EUR,Low Impact Expected,French Gov Budget Balance,-136.2B,,-155.4B,
2025-12-03T00:00:00-08:00,CHF,Low Impact Expected,Unemployment Rate,3.0%,3.0%,3.0%,
2025-12-03T00:15:00-08:00,EUR,Low Impact Expected,Spanish Services PMI,55.6,56.3,56.6,
2025-12-03T00:30:00-08:00,CHF,Low Impact Expected,Manufacturing PMI,49.7,48.9,48.2,
2025-12-03T00:45:00-08:00,EUR,Low Impact Expected,Italian Services PMI,55.0,53.9,54.0,
2025-12-03T00:50:00-08:00,EUR,Low Impact Expected,French Final Services PMI,51.4,50.8,50.8,
2025-12-03T00:55:00-08:00,EUR,Low Impact Expected,German Final Services PMI,53.1,52.7,52.7,
2025-12-03T01:00:00-08:00,EUR,Low Impact Expected,Final Services PMI,53.6,53.1,53.1,
2025-12-03T01:30:00-08:00,GBP,Low Impact Expected,Final Services PMI,51.3,50.5,50.5,
2025-12-03T01:30:00-08:00,GBP,Low Impact Expected,Construction PMI,39.4,44.5,44.1,
2025-12-03T02:00:00-08:00,EUR,Low Impact Expected,PPI m/m,0.1%,0.1%,-0.1%,
2025-12-03T02:00:00-08:00,EUR,Low Impact Expected,Retail Sales m/m,0.0%,0.0%,-0.1%,
2025-12-03T02:01:00-08:00,EUR,Low Impact Expected,French 10-y Bond Auction,3.38|2.3,,3.43|2.1,
2025-12-03T04:30:00-08:00,USD,Medium Impact Expected,Challenger Job Cuts y/y,23.5%,,175.3%,
2025-12-03T04:45:00-08:00,GBP,Low Impact Expected,MPC Member Mann Speaks,,,,
2025-12-03T05:15:00-08:00,USD,High Impact Expected,ADP Non-Farm Employment Change,-32K,5K,42K,
2025-12-03T05:30:00-08:00,CAD,Low Impact Expected,Labor Productivity q/q,0.9%,0.4%,-1.0%,
2025-12-03T05:30:00-08:00,USD,Low Impact Expected,Import Prices m/m,0.0%,0.1%,0.3%,
2025-12-03T05:30:00-08:00,USD,High Impact Expected,Unemployment Claims,191K,219K,216K,
2025-12-03T05:30:00-08:00,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,,
2025-12-03T06:15:00-08:00,USD,Low Impact Expected,Industrial Production m/m,0.1%,0.1%,0.1%,
2025-12-03T06:15:00-08:00,USD,Low Impact Expected,Capacity Utilization Rate,75.9%,76.9%,77.4%,
2025-12-03T06:45:00-08:00,USD,Low Impact Expected,Final Services PMI,54.1,55.0,55.0,
2025-12-03T07:00:00-08:00,CAD,Medium Impact Expected,Ivey PMI,48.4,53.6,52.4,
2025-12-03T07:00:00-08:00,USD,High Impact Expected,ISM Services PMI,52.6,52.0,52.4,
2025-12-03T07:00:00-08:00,USD,Low Impact Expected,Factory Orders m/m,0.2%,,1.4%,
2025-12-03T07:30:00-08:00,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,,
2025-12-03T07:30:00-08:00,USD,Low Impact Expected,Natural Gas Storage,-12B,-18B,-11B,
2025-12-03T08:08:00-08:00,USD,Low Impact Expected,Crude Oil Inventories,0.6M,-1.9M,2.8M,
2025-12-03T09:00:00-08:00,GBP,Low Impact Expected,MPC Member Mann Speaks,,,,
2025-12-03T09:00:00-08:00,USD,Low Impact Expected,FOMC Member Bowman Speaks,,,,
2025-12-03T11:30:00-08:00,USD,Medium Impact Expected,President Trump Speaks,,,,
2025-12-03T15:30:00-08:00,JPY,Low Impact Expected,Household Spending y/y,-3.0%,1.1%,1.8%,
2025-12-03T16:30:00-08:00,AUD,Low Impact Expected,Household Spending m/m,1.3%,0.6%,0.2%,
2025-12-03T16:30:00-08:00,AUD,Low Impact Expected,Goods Trade Balance,4.39B,4.44B,3.94B,
2025-12-03T19:35:00-08:00,JPY,Low Impact Expected,30-y Bond Auction,3.43|4.0,,3.17|3.1,
2025-12-03T21:00:00-08:00,JPY,Low Impact Expected,Leading Indicators,110.0%,109.3%,108.0%,
2025-12-03T23:00:00-08:00,EUR,Low Impact Expected,German Factory Orders m/m,1.5%,0.3%,1.1%,
2025-12-03T23:03:00-08:00,GBP,Low Impact Expected,Halifax HPI m/m,0.0%,0.2%,0.6%,
2025-12-03T23:45:00-08:00,EUR,Low Impact Expected,French Trade Balance,-3.9B,-6.8B,-6.6B,
2025-12-03T23:45:00-08:00,EUR,Low Impact Expected,French Industrial Production m/m,0.2%,-0.1%,0.8%,
2025-12-05T00:00:00-08:00,EUR,Non-Economic,Italian Bank Holiday,,,,
2025-12-05T00:00:00-08:00,CHF,Low Impact Expected,Foreign Currency Reserves,727B,,725B,
2025-12-05T01:00:00-08:00,EUR,Low Impact Expected,Italian Retail Sales m/m,0.5%,0.4%,-0.5%,
2025-12-05T02:00:00-08:00,EUR,Low Impact Expected,Final Employment Change q/q,0.2%,0.1%,0.1%,
2025-12-05T02:00:00-08:00,EUR,Low Impact Expected,Revised GDP q/q,0.3%,0.2%,0.2%,
2025-12-05T05:30:00-08:00,CAD,High Impact Expected,Employment Change,53.6K,-1.5K,66.6K,
2025-12-05T05:30:00-08:00,CAD,High Impact Expected,Unemployment Rate,6.5%,7.0%,6.9%,
2025-12-05T07:00:00-08:00,USD,High Impact Expected,Core PCE Price Index m/m,0.2%,0.2%,0.2%,
2025-12-05T07:00:00-08:00,USD,High Impact Expected,Prelim UoM Consumer Sentiment,53.3,52.0,50.3,
2025-12-05T07:00:00-08:00,USD,High Impact Expected,Prelim UoM Inflation Expectations,4.1%,,4.7%,
2025-12-05T07:00:00-08:00,USD,Low Impact Expected,Personal Income m/m,0.4%,0.3%,0.4%,
2025-12-05T07:00:00-08:00,USD,Low Impact Expected,Personal Spending m/m,0.3%,0.3%,0.6%,
2025-12-05T12:00:00-08:00,USD,Low Impact Expected,Consumer Credit m/m,9.2B,11.8B,13.1B,
2025-12-05T15:30:00-08:00,JPY,Low Impact Expected,Average Cash Earnings y/y,2.6%,2.2%,1.9%,
