DateTime,Currency,Impact,Event,Actual,Forecast,Previous,Detail
2025-05-19T02:00:00-07:00,EUR,Low Impact Expected,Final CPI y/y,2.2%,2.2%,2.2%,
2025-05-19T05:30:00-07:00,USD,Low Impact Expected,FOMC Member Bostic Speaks,,,,
2025-05-19T05:45:00-07:00,USD,Low Impact Expected,FOMC Member Williams Speaks,,,,
2025-05-19T05:45:00-07:00,USD,Low Impact Expected,FOMC Member Jefferson Speaks,,,,
2025-05-19T07:00:00-07:00,USD,Low Impact Expected,CB Leading Index m/m,-1.0%,-0.7%,-0.8%,
2025-05-19T09:30:00-07:00,CHF,Medium Impact Expected,SNB Chairman Schlegel Speaks,,,,
2025-05-19T10:15:00-07:00,USD,Low Impact Expected,FOMC Member Logan Speaks,,,,
2025-05-19T10:30:00-07:00,USD,Low Impact Expected,FOMC Member Kashkari Speaks,,,,
2025-05-19T11:45:00-07:00,USD,Low Impact Expected,FOMC Member Bostic Speaks,,,,
2025-05-19T18:00:00-07:00,CNY,Medium Impact Expected,1-y Loan Prime Rate,3.00%,3.00%,3.10%,
2025-05-19T18:00:00-07:00,CNY,Medium Impact Expected,5-y Loan Prime Rate,3.50%,3.50%,3.60%,
2025-05-19T21:30:00-07:00,AUD,High Impact Expected,Cash Rate,3.85%,3.85%,4.10%,
2025-05-19T21:30:00-07:00,AUD,High Impact Expected,RBA Monetary Policy Statement,,,,
2025-05-19T21:30:00-07:00,AUD,High Impact Expected,RBA Rate Statement,,,,
2025-05-19T22:30:00-07:00,AUD,Medium Impact Expected,RBA Press Conference,,,,
2025-05-19T23:00:00-07:00,EUR,Low Impact Expected,German PPI m/m,-0.6%,-0.3%,-0.7%,
2025-05-19T23:59:59-07:00,CAD,Non-Economic,Bank Holiday,,,,
2025-05-20T01:00:00-07:00,EUR,Low Impact Expected,Current Account,50.9B,35.9B,40.6B,
2025-05-20T01:00:00-07:00,GBP,Low Impact Expected,MPC Member Pill Speaks,,,,
2025-05-20T05:30:00-07:00,CAD,Medium Impact Expected,Common CPI y/y,2.5%,2.3%,2.3%,
2025-05-20T05:30:00-07:00,CAD,High Impact Expected,CPI m/m,-0.1%,-0.1%,0.3%,
2025-05-20T05:30:00-07:00,CAD,High Impact Expected,Median CPI y/y,3.2%,2.9%,2.9%,
2025-05-20T05:30:00-07:00,CAD,High Impact Expected,Trimmed CPI y/y,3.1%,2.8%,2.8%,
2025-05-20T05:32:00-07:00,CAD,Low Impact Expected,Core CPI m/m,0.5%,,0.1%,
2025-05-20T06:00:00-07:00,USD,Low Impact Expected,FOMC Member Barkin Speaks,,,,
2025-05-20T06:00:00-07:00,USD,Low Impact Expected,FOMC Member Bostic Speaks,,,,
2025-05-20T07:00:00-07:00,EUR,Low Impact Expected,Consumer Confidence,-15,-16,-17,
2025-05-20T07:14:00-07:00,NZD,Low Impact Expected,GDT Price Index,-0.9%,,4.6%,
2025-05-20T10:00:00-07:00,USD,Low Impact Expected,FOMC Member Musalem Speaks,,,,
2025-05-20T12:00:00-07:00,USD,Medium Impact Expected,President Trump Speaks,,,,
2025-05-20T13:30:00-07:00,USD,Low Impact Expected,API Weekly Statistical Bulletin,,,,
2025-05-20T14:00:00-07:00,USD,Low Impact Expected,FOMC Member Kugler Speaks,,,,
2025-05-20T15:45:00-07:00,NZD,Low Impact Expected,Trade Balance,1426M,670M,794M,
2025-05-20T16:00:00-07:00,USD,Low Impact Expected,FOMC Member Daly Speaks,,,,
2025-05-20T16:00:00-07:00,USD,Low Impact Expected,FOMC Member Hammack Speaks,,,,
2025-05-20T16:50:00-07:00,JPY,Low Impact Expected,Trade Balance,-0.41T,-0.24T,-0.29T,
2025-05-20T17:30:00-07:00,AUD,Low Impact Expected,MI Leading Index m/m,0.0%,,-0.2%,
2025-05-20T20:00:00-07:00,NZD,Low Impact Expected,Credit Card Spending y/y,0.5%,,0.7%,
2025-05-20T23:00:00-07:00,GBP,High Impact Expected,CPI y/y,3.5%,3.3%,2.6%,
2025-05-20T23:00:00-07:00,GBP,Low Impact Expected,Core CPI y/y,3.8%,3.6%,3.4%,
2025-05-20T23:00:00-07:00,GBP,Low Impact Expected,RPI y/y,4.5%,4.2%,3.2%,
2025-05-20T23:59:59-07:00,All,Low Impact Expected,G7 Meetings,,,,
2025-05-21T01:00:00-07:00,EUR,Medium Impact Expected,ECB Financial Stability Review,,,,
2025-05-21T01:30:00-07:00,GBP,Low Impact Expected,HPI y/y,6.4%,5.2%,5.5%,
2025-05-21T02:34:00-07:00,EUR,Low Impact Expected,German 10-y Bond Auction,2.66|2.4,,2.47|1.4,
2025-05-21T05:30:00-07:00,CAD,Low Impact Expected,NHPI m/m,-0.4%,0.1%,0.0%,
2025-05-21T07:30:00-07:00,USD,Low Impact Expected,Crude Oil Inventories,1.3M,-0.9M,3.5M,
2025-05-21T09:15:00-07:00,USD,Low Impact Expected,FOMC Member Barkin Speaks,,,,
2025-05-21T09:15:00-07:00,USD,Low Impact Expected,FOMC Member Bowman Speaks,,,,
2025-05-21T16:00:00-07:00,AUD,Low Impact Expected,Flash Manufacturing PMI,51.7,,51.7,
2025-05-21T16:00:00-07:00,AUD,Low Impact Expected,Flash Services PMI,50.5,,51.0,
2025-05-21T16:50:00-07:00,JPY,Low Impact Expected,Core Machinery Orders m/m,13.0%,-1.5%,4.3%,
2025-05-21T17:30:00-07:00,JPY,Low Impact Expected,Flash Manufacturing PMI,49.0,49.0,48.7,
2025-05-21T19:00:00-07:00,NZD,Medium Impact Expected,Annual Budget Release,,,,
2025-05-21T23:00:00-07:00,GBP,Low Impact Expected,Public Sector Net Borrowing,20.2B,18.0B,14.1B,
2025-05-21T23:59:59-07:00,All,Low Impact Expected,G7 Meetings,,,,
2025-05-22T00:15:00-07:00,EUR,High Impact Expected,French Flash Manufacturing PMI,49.5,48.9,48.7,
2025-05-22T00:15:00-07:00,EUR,High Impact Expected,French Flash Services PMI,47.4,47.7,47.3,
2025-05-22T00:15:00-07:00,GBP,Low Impact Expected,MPC Member Breeden Speaks,,,,
2025-05-22T00:30:00-07:00,EUR,High Impact Expected,German Flash Manufacturing PMI,48.8,48.8,48.4,
2025-05-22T00:30:00-07:00,EUR,High Impact Expected,German Flash Services PMI,47.2,49.6,49.0,
2025-05-22T01:00:00-07:00,EUR,Medium Impact Expected,Flash Manufacturing PMI,49.4,49.2,49.0,
2025-05-22T01:00:00-07:00,EUR,Medium Impact Expected,Flash Services PMI,48.9,50.4,50.1,
2025-05-22T01:00:00-07:00,EUR,Medium Impact Expected,German ifo Business Climate,87.5,87.4,86.9,
2025-05-22T01:30:00-07:00,GBP,High Impact Expected,Flash Manufacturing PMI,45.1,46.2,45.4,
2025-05-22T01:30:00-07:00,GBP,High Impact Expected,Flash Services PMI,50.2,50.0,49.0,
2025-05-22T01:30:00-07:00,AUD,Low Impact Expected,RBA Deputy Gov Hauser Speaks,,,,
2025-05-22T03:00:00-07:00,EUR,Low Impact Expected,German Buba Monthly Report,,,,
2025-05-22T03:00:00-07:00,GBP,Low Impact Expected,CBI Industrial Order Expectations,-30,-24,-26,
2025-05-22T03:50:00-07:00,GBP,Low Impact Expected,MPC Member Breeden Speaks,,,,
2025-05-22T04:30:00-07:00,EUR,Low Impact Expected,ECB Monetary Policy Meeting Accounts,,,,
2025-05-22T05:00:00-07:00,GBP,Low Impact Expected,MPC Member Dhingra Speaks,,,,
2025-05-22T05:30:00-07:00,USD,High Impact Expected,Unemployment Claims,227K,230K,229K,
2025-05-22T05:30:00-07:00,CAD,Low Impact Expected,IPPI m/m,-0.8%,-0.5%,0.3%,
2025-05-22T05:30:00-07:00,CAD,Low Impact Expected,RMPI m/m,-3.0%,-2.2%,-0.7%,
2025-05-22T05:30:00-07:00,GBP,Low Impact Expected,MPC Member Pill Speaks,,,,
2025-05-22T05:55:00-07:00,EUR,Low Impact Expected,Belgian NBB Business Climate,-13.5,-13.9,-14.7,
2025-05-22T06:30:00-07:00,EUR,Low Impact Expected,German Buba President Nagel Speaks,,,,
2025-05-22T06:45:00-07:00,USD,High Impact Expected,Flash Services PMI,52.3,51.0,50.8,
2025-05-22T06:45:00-07:00,USD,High Impact Expected,Flash Manufacturing PMI,52.3,49.9,50.2,
2025-05-22T07:00:00-07:00,USD,Medium Impact Expected,Existing Home Sales,4.00M,4.15M,4.02M,
2025-05-22T07:30:00-07:00,USD,Low Impact Expected,Natural Gas Storage,120B,118B,110B,
2025-05-22T11:00:00-07:00,USD,Low Impact Expected,FOMC Member Williams Speaks,,,,
2025-05-22T11:30:00-07:00,CAD,High Impact Expected,BOC Gov Macklem Speaks,,,,
2025-05-22T12:15:00-07:00,CAD,Low Impact Expected,Gov Council Member Gravelle Speaks,,,,
2025-05-22T15:45:00-07:00,NZD,Medium Impact Expected,Retail Sales q/q,0.8%,0.0%,1.0%,
2025-05-22T15:45:00-07:00,NZD,Low Impact Expected,Core Retail Sales q/q,0.4%,0.7%,1.4%,
2025-05-22T16:01:00-07:00,GBP,Low Impact Expected,GfK Consumer Confidence,-20,-22,-23,
2025-05-22T16:30:00-07:00,JPY,Low Impact Expected,National Core CPI y/y,3.5%,3.4%,3.2%,
2025-05-22T23:00:00-07:00,EUR,Low Impact Expected,German Final GDP q/q,0.4%,0.2%,0.2%,
2025-05-22T23:00:00-07:00,GBP,High Impact Expected,Retail Sales m/m,1.2%,0.3%,0.1%,
2025-05-22T23:59:59-07:00,All,Low Impact Expected,G7 Meetings,,,,
2025-05-23T04:03:00-07:00,CNY,Low Impact Expected,Foreign Direct Investment ytd/y,-10.9%,,-10.8%,
2025-05-23T05:30:00-07:00,CAD,High Impact Expected,Core Retail Sales m/m,-0.7%,-0.1%,0.6%,
2025-05-23T05:30:00-07:00,CAD,High Impact Expected,Retail Sales m/m,0.8%,0.6%,-0.5%,
2025-05-23T05:30:00-07:00,CAD,Low Impact Expected,Corporate Profits q/q,2.7%,,2.1%,
2025-05-23T06:35:00-07:00,USD,Low Impact Expected,FOMC Member Schmid Speaks,,,,
2025-05-23T06:35:00-07:00,USD,Low Impact Expected,FOMC Member Musalem Speaks,,,,
2025-05-23T07:00:00-07:00,USD,Medium Impact Expected,New Home Sales,743K,694K,670K,
2025-05-23T09:00:00-07:00,USD,Low Impact Expected,FOMC Member Cook Speaks,,,,
2025-05-25T11:40:00-07:00,USD,Medium Impact Expected,Fed Chair Powell Speaks,,,,
2025-05-26T06:20:00-07:00,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,,
2025-05-26T06:30:00-07:00,EUR,Low Impact Expected,German Buba President Nagel Speaks,,,,
2025-05-26T16:01:00-07:00,GBP,Low Impact Expected,BRC Shop Price Index y/y,-0.1%,-0.1%,-0.1%,
2025-05-26T16:50:00-07:00,JPY,Low Impact Expected,SPPI y/y,3.1%,3.0%,3.3%,
2025-05-26T17:00:00-07:00,JPY,High Impact Expected,BOJ Gov Ueda Speaks,,,,
2025-05-26T22:02:00-07:00,JPY,Low Impact Expected,BOJ Core CPI y/y,2.4%,2.3%,2.2%,
2025-05-26T23:00:00-07:00,EUR,Low Impact Expected,German GfK Consumer Climate,-19.9,-19.9,-20.8,
2025-05-26T23:00:00-07:00,CHF,Low Impact Expected,Trade Balance,6.36B,5.55B,6.29B,
2025-05-26T23:45:00-07:00,EUR,Low Impact Expected,French Prelim CPI m/m,-0.1%,0.1%,0.6%,
2025-05-26T23:59:59-07:00,USD,Non-Economic,Bank Holiday,,,,
2025-05-26T23:59:59-07:00,GBP,Non-Economic,Bank Holiday,,,,
2025-05-27T01:00:00-07:00,AUD,Low Impact Expected,RBA Deputy Gov Hauser Speaks,,,,
2025-05-27T01:00:00-07:00,USD,Low Impact Expected,FOMC Member Kashkari Speaks,,,,
2025-05-27T03:00:00-07:00,GBP,Low Impact Expected,CBI Realized Sales,-27,-18,-8,
2025-05-27T05:30:00-07:00,USD,Medium Impact Expected,Core Durable Goods Orders m/m,0.2%,-0.1%,-0.4%,
2025-05-27T05:30:00-07:00,USD,Medium Impact Expected,Durable Goods Orders m/m,-6.3%,-7.6%,7.5%,
2025-05-27T06:00:00-07:00,USD,Low Impact Expected,HPI m/m,-0.1%,0.1%,0.0%,
2025-05-27T06:00:00-07:00,USD,Low Impact Expected,S&P/CS Composite-20 HPI y/y,4.1%,4.5%,4.5%,
2025-05-27T07:00:00-07:00,USD,Medium Impact Expected,CB Consumer Confidence,98.0,87.1,85.7,
2025-05-27T09:00:00-07:00,EUR,Low Impact Expected,German Buba President Nagel Speaks,,,,
2025-05-27T09:20:00-07:00,CHF,Medium Impact Expected,SNB Chairman Schlegel Speaks,,,,
2025-05-27T17:00:00-07:00,USD,Low Impact Expected,FOMC Member Williams Speaks,,,,
2025-05-27T18:30:00-07:00,AUD,High Impact Expected,CPI y/y,2.4%,2.3%,2.4%,
2025-05-27T18:30:00-07:00,AUD,Low Impact Expected,Construction Work Done q/q,0.0%,0.5%,0.9%,
2025-05-27T19:00:00-07:00,NZD,High Impact Expected,Official Cash Rate,3.25%,3.25%,3.50%,
2025-05-27T19:00:00-07:00,NZD,High Impact Expected,RBNZ Monetary Policy Statement,,,,
2025-05-27T19:00:00-07:00,NZD,High Impact Expected,RBNZ Rate Statement,,,,
2025-05-27T19:10:00-07:00,GBP,Low Impact Expected,MPC Member Lombardelli Speaks,,,,
2025-05-27T19:10:00-07:00,USD,Medium Impact Expected,FOMC Member Waller Speaks,,,,
2025-05-27T20:00:00-07:00,NZD,High Impact Expected,RBNZ Press Conference,,,,
2025-05-27T23:00:00-07:00,EUR,Low Impact Expected,German Import Prices m/m,-1.7%,-1.4%,-1.0%,
2025-05-27T23:45:00-07:00,EUR,Low Impact Expected,French Consumer Spending m/m,0.3%,0.8%,-1.1%,
2025-05-27T23:45:00-07:00,EUR,Low Impact Expected,French Final Private Payrolls q/q,-0.1%,0.0%,0.0%,
2025-05-27T23:45:00-07:00,EUR,Low Impact Expected,French Prelim GDP q/q,0.1%,0.1%,0.1%,
2025-05-28T00:55:00-07:00,EUR,Low Impact Expected,German Unemployment Change,34K,12K,6K,
2025-05-28T01:00:00-07:00,CHF,Low Impact Expected,UBS Economic Expectations,-22.0,,-51.6,
2025-05-28T01:00:00-07:00,USD,Low Impact Expected,FOMC Member Kashkari Speaks,,,,
2025-05-28T06:00:00-07:00,CNY,Low Impact Expected,CB Leading Index m/m,-0.3%,,-0.3%,
2025-05-28T06:59:00-07:00,USD,Medium Impact Expected,Richmond Manufacturing Index,-9,-9,-13,
2025-05-28T11:00:00-07:00,USD,High Impact Expected,FOMC Meeting Minutes,,,,
2025-05-28T13:30:00-07:00,USD,Low Impact Expected,API Weekly Statistical Bulletin,,,,
2025-05-28T14:10:00-07:00,NZD,Medium Impact Expected,RBNZ Gov Hawkesby Speaks,,,,
2025-05-28T18:00:00-07:00,NZD,Low Impact Expected,ANZ Business Confidence,36.6,,49.3,
2025-05-28T18:30:00-07:00,AUD,Low Impact Expected,Private Capital Expenditure q/q,-0.1%,0.5%,0.2%,
2025-05-28T22:00:00-07:00,JPY,Low Impact Expected,Consumer Confidence,32.8,31.8,31.2,
2025-05-28T23:59:59-07:00,EUR,Non-Economic,German Bank Holiday,,,,
2025-05-28T23:59:59-07:00,All,Medium Impact Expected,OPEC-JMMC Meetings,,,,
2025-05-28T23:59:59-07:00,EUR,Non-Economic,French Bank Holiday,,,,
2025-05-28T23:59:59-07:00,CHF,Non-Economic,Bank Holiday,,,,
2025-05-29T02:00:00-07:00,GBP,Low Impact Expected,MPC Member Breeden Speaks,,,,
2025-05-29T02:11:00-07:00,EUR,Low Impact Expected,Italian 10-y Bond Auction,3.57|1.5,,3.62|1.6,
2025-05-29T05:30:00-07:00,CAD,Low Impact Expected,Current Account,-2.1B,-3.4B,-3.6B,
2025-05-29T05:30:00-07:00,USD,High Impact Expected,Prelim GDP q/q,-0.2%,-0.3%,-0.3%,
2025-05-29T05:30:00-07:00,USD,High Impact Expected,Unemployment Claims,240K,229K,226K,
2025-05-29T05:30:00-07:00,USD,Medium Impact Expected,Prelim GDP Price Index q/q,3.7%,3.7%,3.7%,
2025-05-29T05:30:00-07:00,USD,Low Impact Expected,FOMC Member Barkin Speaks,,,,
2025-05-29T07:00:00-07:00,USD,Medium Impact Expected,Pending Home Sales m/m,-6.3%,-0.9%,5.5%,
2025-05-29T07:30:00-07:00,USD,Low Impact Expected,Natural Gas Storage,101B,98B,120B,
2025-05-29T07:40:00-07:00,USD,Low Impact Expected,FOMC Member Goolsbee Speaks,,,,
2025-05-29T08:00:00-07:00,GBP,High Impact Expected,BOE Gov Bailey Speaks,,,,
2025-05-29T09:00:00-07:00,USD,Low Impact Expected,Crude Oil Inventories,-2.8M,0.3M,1.3M,
2025-05-29T11:00:00-07:00,USD,Low Impact Expected,FOMC Member Kugler Speaks,,,,
2025-05-29T13:00:00-07:00,USD,Low Impact Expected,FOMC Member Daly Speaks,,,,
2025-05-29T15:45:00-07:00,NZD,Low Impact Expected,Building Consents m/m,-15.6%,,10.7%,
2025-05-29T16:30:00-07:00,JPY,Medium Impact Expected,Tokyo Core CPI y/y,3.6%,3.5%,3.4%,
2025-05-29T16:30:00-07:00,JPY,Low Impact Expected,Unemployment Rate,2.5%,2.5%,2.5%,
2025-05-29T16:50:00-07:00,JPY,Low Impact Expected,Prelim Industrial Production m/m,-0.9%,-1.4%,0.2%,
2025-05-29T16:50:00-07:00,JPY,Low Impact Expected,Retail Sales y/y,3.3%,2.9%,3.1%,
2025-05-29T17:25:00-07:00,USD,Low Impact Expected,FOMC Member Logan Speaks,,,,
2025-05-29T18:30:00-07:00,AUD,Medium Impact Expected,Retail Sales m/m,-0.1%,0.3%,0.3%,
2025-05-29T18:30:00-07:00,AUD,Low Impact Expected,Building Approvals m/m,-5.7%,3.1%,-7.1%,
2025-05-29T18:30:00-07:00,AUD,Low Impact Expected,Private Sector Credit m/m,0.7%,0.5%,0.5%,
2025-05-29T22:00:00-07:00,JPY,Low Impact Expected,Housing Starts y/y,-26.6%,-18.2%,39.1%,
2025-05-29T23:00:00-07:00,EUR,Low Impact Expected,German Retail Sales m/m,-1.1%,0.2%,0.9%,
2025-05-29T23:59:59-07:00,EUR,High Impact Expected,German Prelim CPI m/m,0.1%,0.1%,0.4%,
2025-05-30T00:00:00-07:00,CHF,Low Impact Expected,KOF Economic Barometer,98.5,98.3,97.1,
2025-05-30T00:00:00-07:00,EUR,Medium Impact Expected,Spanish Flash CPI y/y,1.9%,2.1%,2.2%,
2025-05-30T01:00:00-07:00,EUR,Low Impact Expected,Private Loans y/y,1.9%,1.8%,1.7%,
2025-05-30T01:00:00-07:00,EUR,Low Impact Expected,M3 Money Supply y/y,3.9%,3.7%,3.7%,
2025-05-30T02:02:00-07:00,EUR,Low Impact Expected,Italian Prelim CPI m/m,0.0%,0.1%,0.1%,
2025-05-30T05:30:00-07:00,CAD,High Impact Expected,GDP m/m,0.1%,0.1%,-0.2%,
2025-05-30T05:30:00-07:00,USD,High Impact Expected,Core PCE Price Index m/m,0.1%,0.1%,0.1%,
2025-05-30T05:30:00-07:00,USD,Low Impact Expected,Goods Trade Balance,-87.6B,-142.8B,-163.2B,
2025-05-30T05:30:00-07:00,USD,Low Impact Expected,Personal Income m/m,0.8%,0.3%,0.7%,
2025-05-30T05:30:00-07:00,USD,Low Impact Expected,Personal Spending m/m,0.2%,0.2%,0.7%,
2025-05-30T05:30:00-07:00,USD,Low Impact Expected,Prelim Wholesale Inventories m/m,0.0%,0.4%,0.5%,
2025-05-30T06:45:00-07:00,USD,Low Impact Expected,Chicago PMI,40.5,45.1,44.6,
2025-05-30T07:00:00-07:00,USD,Medium Impact Expected,Revised UoM Consumer Sentiment,52.2,51.1,50.8,
2025-05-30T07:00:00-07:00,USD,Low Impact Expected,Revised UoM Inflation Expectations,6.6%,,7.3%,
2025-05-30T09:20:00-07:00,USD,Low Impact Expected,FOMC Member Bostic Speaks,,,,
2025-05-30T16:30:00-07:00,USD,Low Impact Expected,FOMC Member Goolsbee Speaks,,,,
2025-05-30T18:30:00-07:00,CNY,High Impact Expected,Manufacturing PMI,49.5,49.5,49.0,
2025-05-30T18:30:00-07:00,CNY,Medium Impact Expected,Non-Manufacturing PMI,50.3,50.6,50.4,
2025-06-01T16:50:00-07:00,JPY,Low Impact Expected,Capital Spending q/y,6.4%,3.8%,-0.2%,
2025-06-01T17:00:00-07:00,USD,Medium Impact Expected,FOMC Member Waller Speaks,,,,
2025-06-01T17:30:00-07:00,JPY,Low Impact Expected,Final Manufacturing PMI,49.4,49.0,49.0,
2025-06-01T18:00:00-07:00,AUD,Low Impact Expected,MI Inflation Gauge m/m,-0.4%,,0.6%,
2025-06-01T18:30:00-07:00,AUD,Low Impact Expected,ANZ Job Advertisements m/m,-1.2%,,-0.3%,
2025-06-01T23:00:00-07:00,GBP,Low Impact Expected,Nationwide HPI m/m,0.5%,0.0%,-0.6%,
2025-06-01T23:30:00-07:00,AUD,Low Impact Expected,Commodity Prices y/y,-7.7%,,-7.1%,
2025-06-01T23:30:00-07:00,CHF,Low Impact Expected,Retail Sales y/y,1.3%,2.5%,2.1%,
2025-06-01T23:59:59-07:00,CNY,Non-Economic,Bank Holiday,,,,
2025-06-01T23:59:59-07:00,NZD,Non-Economic,Bank Holiday,,,,
2025-06-01T23:59:59-07:00,EUR,Non-Economic,Italian Bank Holiday,,,,
2025-06-02T00:00:00-07:00,CHF,Medium Impact Expected,GDP q/q,0.5%,0.4%,0.3%,
2025-06-02T00:15:00-07:00,EUR,Low Impact Expected,Spanish Manufacturing PMI,50.5,48.3,48.1,
2025-06-02T00:30:00-07:00,CHF,Low Impact Expected,Manufacturing PMI,42.1,48.1,45.8,
2025-06-02T00:45:00-07:00,EUR,Low Impact Expected,Italian Manufacturing PMI,49.2,49.5,49.3,
2025-06-02T00:50:00-07:00,EUR,Low Impact Expected,French Final Manufacturing PMI,49.8,49.5,49.5,
2025-06-02T00:55:00-07:00,EUR,Low Impact Expected,German Final Manufacturing PMI,48.3,48.8,48.8,
2025-06-02T01:00:00-07:00,EUR,Low Impact Expected,Final Manufacturing PMI,49.4,49.4,49.4,
2025-06-02T01:30:00-07:00,GBP,Low Impact Expected,Final Manufacturing PMI,46.4,45.1,45.1,
2025-06-02T01:30:00-07:00,GBP,Low Impact Expected,M4 Money Supply m/m,0.0%,0.2%,0.3%,
2025-06-02T01:30:00-07:00,GBP,Low Impact Expected,Mortgage Approvals,60K,65K,64K,
2025-06-02T01:30:00-07:00,GBP,Low Impact Expected,Net Lending to Individuals m/m,0.8B,2.8B,14.1B,
2025-06-02T06:30:00-07:00,CAD,Low Impact Expected,Manufacturing PMI,46.1,,45.3,
2025-06-02T06:45:00-07:00,USD,Low Impact Expected,Final Manufacturing PMI,52.0,52.3,52.3,
2025-06-02T07:00:00-07:00,USD,High Impact Expected,ISM Manufacturing PMI,48.5,49.3,48.7,
2025-06-02T07:00:00-07:00,USD,Medium Impact Expected,ISM Manufacturing Prices,69.4,70.2,69.8,
2025-06-02T07:00:00-07:00,USD,Low Impact Expected,Construction Spending m/m,-0.4%,0.4%,-0.8%,
2025-06-02T07:15:00-07:00,USD,Low Impact Expected,FOMC Member Logan Speaks,,,,
2025-06-02T09:45:00-07:00,USD,Low Impact Expected,FOMC Member Goolsbee Speaks,,,,
2025-06-02T09:59:00-07:00,GBP,Low Impact Expected,MPC Member Mann Speaks,,,,
2025-06-02T10:00:00-07:00,GBP,Low Impact Expected,MPC Member Greene Speaks,,,,
2025-06-02T10:00:00-07:00,USD,High Impact Expected,Fed Chair Powell Speaks,,,,
2025-06-02T15:45:00-07:00,NZD,Low Impact Expected,Overseas Trade Index q/q,1.9%,3.6%,3.2%,
2025-06-02T16:50:00-07:00,JPY,Low Impact Expected,Monetary Base y/y,-3.4%,-4.2%,-4.8%,
2025-06-02T18:30:00-07:00,AUD,Medium Impact Expected,Monetary Policy Meeting Minutes,,,,
2025-06-02T18:30:00-07:00,AUD,Low Impact Expected,Company Operating Profits q/q,-0.5%,1.2%,6.0%,
2025-06-02T18:30:00-07:00,AUD,Low Impact Expected,Current Account,-14.7B,-12.4B,-16.3B,
2025-06-02T18:45:00-07:00,CNY,Low Impact Expected,RatingDog Manufacturing PMI,48.3,50.7,50.4,
2025-06-02T20:05:00-07:00,AUD,Low Impact Expected,RBA Assist Gov Hunter Speaks,,,,
2025-06-02T20:35:00-07:00,JPY,Low Impact Expected,10-y Bond Auction,1.51|3.7,,1.27|2.5,
2025-06-02T23:30:00-07:00,CHF,High Impact Expected,CPI m/m,0.1%,0.1%,0.0%,
2025-06-02T23:45:00-07:00,EUR,Low Impact Expected,French Gov Budget Balance,-69.3B,,-47.0B,
2025-06-03T00:00:00-07:00,EUR,Low Impact Expected,Spanish Unemployment Change,-57.8K,-68.5K,-67.4K,
2025-06-03T00:50:00-07:00,JPY,High Impact Expected,BOJ Gov Ueda Speaks,,,,
2025-06-03T01:00:00-07:00,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,5.9%,6.1%,6.1%,
2025-06-03T02:00:00-07:00,EUR,Medium Impact Expected,Core CPI Flash Estimate y/y,2.3%,2.4%,2.7%,
2025-06-03T02:00:00-07:00,EUR,Medium Impact Expected,CPI Flash Estimate y/y,1.9%,2.0%,2.2%,
2025-06-03T02:00:00-07:00,EUR,Low Impact Expected,Unemployment Rate,6.2%,6.2%,6.3%,
2025-06-03T02:15:00-07:00,GBP,Medium Impact Expected,Monetary Policy Report Hearings,,,,
2025-06-03T07:00:00-07:00,USD,High Impact Expected,JOLTS Job Openings,7.39M,7.11M,7.20M,
2025-06-03T07:00:00-07:00,USD,Low Impact Expected,Factory Orders m/m,-3.7%,-3.1%,3.4%,
2025-06-03T07:04:00-07:00,USD,Low Impact Expected,RCM/TIPP Economic Optimism,49.2,49.1,47.9,
2025-06-03T07:40:00-07:00,NZD,Low Impact Expected,GDT Price Index,-1.6%,,-0.9%,
2025-06-03T09:15:00-07:00,CHF,Low Impact Expected,Gov Board Member Tschudin Speaks,,,,
2025-06-03T09:45:00-07:00,USD,Low Impact Expected,FOMC Member Goolsbee Speaks,,,,
2025-06-03T10:00:00-07:00,USD,Low Impact Expected,FOMC Member Cook Speaks,,,,
2025-06-03T12:30:00-07:00,USD,Low Impact Expected,FOMC Member Logan Speaks,,,,
2025-06-03T13:30:00-07:00,USD,Low Impact Expected,API Weekly Statistical Bulletin,,,,
2025-06-03T18:30:00-07:00,AUD,High Impact Expected,GDP q/q,0.2%,0.4%,0.6%,
2025-06-03T23:59:59-07:00,USD,Low Impact Expected,Wards Total Vehicle Sales,15.7M,16.0M,17.3M,
2025-06-04T00:15:00-07:00,EUR,Low Impact Expected,Spanish Services PMI,51.3,52.8,53.4,
2025-06-04T00:45:00-07:00,EUR,Low Impact Expected,Italian Services PMI,53.2,52.1,52.9,
2025-06-04T00:50:00-07:00,EUR,Low Impact Expected,French Final Services PMI,48.9,47.4,47.4,
2025-06-04T00:55:00-07:00,EUR,Low Impact Expected,German Final Services PMI,47.1,47.2,47.2,
2025-06-04T01:00:00-07:00,EUR,Low Impact Expected,Final Services PMI,49.7,48.9,48.9,
2025-06-04T01:30:00-07:00,GBP,Low Impact Expected,Final Services PMI,50.9,50.2,50.2,
2025-06-04T05:15:00-07:00,USD,High Impact Expected,ADP Non-Farm Employment Change,37K,111K,60K,
2025-06-04T05:30:00-07:00,CAD,Low Impact Expected,Labor Productivity q/q,0.2%,0.2%,1.2%,
2025-06-04T05:30:00-07:00,USD,Low Impact Expected,FOMC Member Bostic Speaks,,,,
2025-06-04T05:30:00-07:00,USD,Low Impact Expected,FOMC Member Cook Speaks,,,,
2025-06-04T06:45:00-07:00,CAD,High Impact Expected,Overnight Rate,2.75%,2.75%,2.75%,
